ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	4673	4608	4627	4626	4580	4614	4676
2	4674	4609	4627	4626	4580	4614	4676
3	4675	4610	4628	4627	4581	4615	4677
4	4673	4608	4627	4626	4580	4614	4676
5	4674	4609	4627	4626	4580	4614	4676
6	4673	4611	4627	4627	4582	4615	4677
7	4674	4609	4627	4626	4580	4614	4676
8	4673	4612	4627	4626	4580	4614	4678
9	4673	4608	4627	4626	4580	4614	4676
10	4675	4608	4627	4627	4583	4615	4677
11	4673	4612	4627	4626	4580	4614	4678
12	4674	4609	4627	4626	4580	4614	4676
13	4675	4608	4627	4627	4583	4615	4677
14	4673	4611	4627	4627	4582	4615	4677
15	4675	4613	4627	4627	4583	4615	4677
16	4673	4608	4627	4626	4580	4614	4676
17	4673	4611	4627	4627	4582	4615	4677
18	4674	4609	4627	4626	4580	4614	4676
19	4673	4608	4627	4626	4580	4614	4676
20	4675	4608	4627	4627	4583	4615	4677
