ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	7431	7338	7341	7348	7304	7403	7465
2	7431	7339	7342	7349	7305	7403	7466
3	7431	7340	7343	7350	7306	7404	7467
4	7431	7338	7341	7348	7304	7403	7465
5	7431	7340	7343	7350	7306	7404	7467
6	7431	7340	7343	7350	7306	7404	7467
7	7431	7338	7341	7348	7304	7403	7465
8	7431	7338	7341	7348	7304	7403	7465
9	7431	7338	7342	7348	7307	7404	7465
10	7431	7340	7342	7350	7306	7404	7467
11	7431	7338	7342	7348	7307	7404	7465
12	7431	7338	7341	7348	7304	7403	7465
13	7431	7338	7342	7348	7307	7404	7465
14	7431	7338	7341	7348	7304	7403	7465
15	7431	7338	7341	7348	7304	7403	7465
16	7431	7338	7342	7348	7307	7404	7465
17	7431	7338	7341	7348	7304	7403	7465
18	7431	7340	7343	7350	7306	7404	7467
19	7431	7340	7343	7350	7306	7404	7467
20	7431	7340	7343	7350	7306	7404	7467
