ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	12139	12005	12058	12149	12078	12141	12244
2	12139	12005	12059	12149	12079	12142	12245
3	12140	12005	12060	12149	12080	12141	12246
4	12140	12005	12060	12149	12080	12141	12246
5	12139	12005	12059	12149	12081	12142	12245
6	12140	12005	12060	12149	12080	12141	12246
7	12140	12005	12060	12149	12082	12141	12246
8	12140	12005	12060	12149	12080	12141	12246
9	12139	12005	12059	12149	12078	12141	12244
10	12139	12005	12059	12149	12082	12143	12245
11	12140	12005	12060	12149	12082	12141	12246
12	12140	12005	12060	12149	12083	12141	12246
13	12141	12005	12059	12150	12082	12142	12245
14	12139	12005	12058	12149	12078	12141	12244
15	12141	12005	12059	12150	12082	12142	12245
16	12140	12005	12060	12149	12080	12141	12246
17	12139	12005	12059	12149	12081	12142	12245
18	12139	12005	12058	12149	12078	12141	12244
19	12140	12005	12060	12149	12084	12141	12246
20	12140	12005	12060	12149	12080	12141	12246
