ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	10542	10463	10441	10529	10481	10520	10613
2	10543	10464	10442	10529	10482	10521	10614
3	10542	10465	10443	10529	10483	10521	10613
4	10542	10463	10441	10529	10481	10520	10613
5	10543	10464	10442	10529	10482	10521	10614
6	10542	10465	10443	10529	10483	10522	10613
7	10542	10465	10443	10529	10483	10522	10613
8	10543	10464	10442	10529	10482	10521	10614
9	10542	10463	10441	10529	10481	10520	10613
10	10542	10465	10443	10530	10484	10521	10613
11	10543	10464	10442	10529	10482	10521	10614
12	10542	10465	10443	10530	10484	10521	10613
13	10542	10465	10443	10529	10483	10521	10613
14	10542	10465	10443	10531	10484	10521	10613
15	10542	10465	10444	10529	10483	10521	10613
16	10542	10465	10443	10530	10484	10521	10613
17	10542	10465	10443	10530	10484	10521	10613
18	10542	10465	10444	10529	10483	10521	10613
19	10542	10465	10444	10529	10483	10521	10613
20	10542	10463	10441	10529	10481	10520	10613
