ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	110	104	103	105	109	103	112
2	111	105	103	105	109	104	113
3	110	104	103	105	109	103	112
4	110	106	104	106	109	103	112
5	111	105	103	105	109	104	113
6	110	106	104	107	109	103	112
7	111	105	103	105	109	104	113
8	111	105	103	105	109	104	113
9	111	105	103	105	109	103	113
10	111	105	103	105	109	104	113
11	111	105	103	105	109	104	113
12	110	104	103	105	109	103	112
13	111	105	103	105	109	104	113
14	110	105	103	105	109	103	112
15	111	105	103	108	109	104	113
16	112	107	104	106	109	105	114
17	111	105	103	105	109	104	113
18	111	105	103	105	109	104	113
19	111	105	103	105	109	104	113
20	113	105	105	105	109	104	113
