ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	5130	5084	5081	5080	5031	5088	5143
2	5131	5085	5081	5081	5032	5088	5143
3	5130	5084	5081	5080	5032	5088	5143
4	5131	5085	5081	5081	5032	5088	5143
5	5130	5084	5081	5080	5032	5088	5143
6	5132	5086	5082	5081	5033	5088	5143
7	5133	5087	5081	5081	5032	5088	5143
8	5130	5084	5081	5081	5032	5088	5143
9	5130	5084	5081	5080	5032	5088	5143
10	5133	5086	5083	5081	5034	5088	5143
11	5133	5087	5081	5081	5032	5088	5143
12	5130	5084	5081	5080	5032	5088	5143
13	5130	5084	5081	5080	5032	5088	5143
14	5133	5086	5083	5081	5034	5088	5143
15	5133	5086	5084	5081	5034	5088	5143
16	5133	5086	5084	5081	5034	5088	5143
17	5133	5086	5084	5081	5034	5088	5143
18	5133	5087	5081	5081	5032	5088	5143
19	5130	5084	5081	5080	5032	5088	5143
20	5130	5086	5085	5082	5032	5089	5144
