ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	11384	11261	11273	11363	11312	11358	11460
2	11384	11261	11274	11364	11313	11359	11461
3	11384	11261	11274	11363	11312	11358	11462
4	11384	11261	11274	11364	11314	11359	11461
5	11384	11262	11275	11365	11315	11358	11463
6	11384	11262	11274	11365	11315	11358	11463
7	11384	11261	11274	11364	11313	11359	11461
8	11384	11262	11274	11365	11315	11358	11463
9	11384	11262	11274	11365	11315	11358	11463
10	11384	11261	11274	11364	11313	11360	11461
11	11384	11261	11274	11366	11313	11360	11461
12	11384	11261	11274	11363	11312	11358	11463
13	11384	11263	11274	11364	11314	11359	11461
14	11384	11262	11274	11365	11315	11358	11463
15	11384	11261	11274	11366	11313	11360	11461
16	11384	11261	11274	11363	11312	11358	11463
17	11384	11261	11274	11366	11313	11360	11461
18	11384	11261	11274	11367	11316	11359	11463
19	11384	11261	11274	11363	11312	11358	11463
20	11384	11261	11274	11367	11316	11359	11463
