ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	4708	4649	4661	4659	4615	4652	4707
2	4708	4650	4661	4659	4615	4652	4708
3	4708	4650	4661	4659	4615	4652	4708
4	4708	4651	4661	4659	4616	4652	4708
5	4709	4650	4661	4660	4615	4652	4708
6	4708	4649	4661	4659	4615	4652	4707
7	4708	4651	4661	4659	4616	4652	4708
8	4708	4650	4661	4659	4615	4652	4708
9	4708	4652	4661	4659	4615	4652	4707
10	4708	4653	4662	4659	4615	4652	4707
11	4709	4650	4661	4660	4615	4652	4708
12	4708	4649	4661	4659	4615	4652	4707
13	4709	4650	4661	4660	4615	4652	4708
14	4709	4650	4663	4660	4615	4652	4708
15	4708	4652	4661	4659	4615	4652	4707
16	4708	4649	4661	4659	4615	4652	4707
17	4708	4651	4661	4659	4616	4652	4708
18	4709	4650	4661	4660	4615	4652	4708
19	4708	4650	4661	4659	4615	4653	4708
20	4708	4650	4661	4659	4615	4652	4708
