ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	10588	10513	10499	10588	10536	10576	10677
2	10588	10514	10499	10589	10537	10576	10677
3	10588	10513	10500	10588	10537	10576	10677
4	10588	10514	10499	10589	10537	10576	10677
5	10588	10515	10499	10589	10537	10576	10677
6	10588	10513	10499	10590	10537	10576	10677
7	10589	10513	10500	10588	10537	10576	10677
8	10589	10513	10500	10588	10538	10576	10677
9	10589	10513	10500	10588	10538	10576	10677
10	10588	10513	10501	10588	10537	10576	10677
11	10589	10513	10500	10588	10538	10576	10677
12	10589	10513	10502	10588	10538	10576	10677
13	10589	10513	10500	10588	10537	10576	10677
14	10589	10513	10500	10588	10537	10577	10677
15	10588	10513	10500	10588	10537	10576	10677
16	10589	10513	10500	10588	10538	10576	10677
17	10589	10513	10500	10588	10537	10576	10677
18	10588	10513	10500	10588	10537	10576	10677
19	10588	10513	10501	10588	10537	10576	10677
20	10588	10514	10499	10588	10539	10576	10677
