ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	51661	51661	51661	51661	51661	51661	51661
2	51662	51662	51662	51662	51662	51662	51662
3	51663	51663	51663	51663	51663	51663	51663
4	51664	51664	51664	51664	51664	51664	51664
5	51665	51665	51665	51665	51665	51665	51665
6	51666	51666	51666	51666	51666	51666	51666
7	51667	51667	51667	51667	51667	51667	51667
8	51668	51668	51668	51668	51668	51668	51668
9	51669	51669	51669	51669	51669	51669	51669
10	51670	51670	51670	51670	51670	51670	51670
11	51671	51671	51671	51671	51671	51671	51671
12	51672	51672	51672	51672	51672	51672	51672
13	51673	51673	51673	51673	51673	51673	51673
14	51674	51674	51674	51674	51674	51674	51674
15	51675	51675	51675	51675	51675	51675	51675
16	51676	51676	51676	51676	51676	51676	51676
17	51677	51677	51677	51677	51677	51677	51677
18	51678	51678	51678	51678	51678	51678	51678
19	51679	51679	51679	51679	51679	51679	51679
20	51680	51680	51680	51680	51680	51680	51680
