ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	68321	68321	68321	68321	68321	68321	68321
2	68322	68322	68322	68322	68322	68322	68322
3	68323	68323	68323	68323	68323	68323	68323
4	68324	68324	68324	68324	68324	68324	68324
5	68325	68325	68325	68325	68325	68325	68325
6	68326	68326	68326	68326	68326	68326	68326
7	68327	68327	68327	68327	68327	68327	68327
8	68328	68328	68328	68328	68328	68328	68328
9	68329	68329	68329	68329	68329	68329	68329
10	68330	68330	68330	68330	68330	68330	68330
11	68331	68331	68331	68331	68331	68331	68331
12	68332	68332	68332	68332	68332	68332	68332
13	68333	68333	68333	68333	68333	68333	68333
14	68334	68334	68334	68334	68334	68334	68334
15	68335	68335	68335	68335	68335	68335	68335
16	68336	68336	68336	68336	68336	68336	68336
17	68337	68337	68337	68337	68337	68337	68337
18	68338	68338	68338	68338	68338	68338	68338
19	68339	68339	68339	68339	68339	68339	68339
20	68340	68340	68340	68340	68340	68340	68340
