ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	86561	86561	86561	86561	86561	86561	86561
2	86562	86562	86562	86562	86562	86562	86562
3	86563	86563	86563	86563	86563	86563	86563
4	86564	86564	86564	86564	86564	86564	86564
5	86565	86565	86565	86565	86565	86565	86565
6	86566	86566	86566	86566	86566	86566	86566
7	86567	86567	86567	86567	86567	86567	86567
8	86568	86568	86568	86568	86568	86568	86568
9	86569	86569	86569	86569	86569	86569	86569
10	86570	86570	86570	86570	86570	86570	86570
11	86571	86571	86571	86571	86571	86571	86571
12	86572	86572	86572	86572	86572	86572	86572
13	86573	86573	86573	86573	86573	86573	86573
14	86574	86574	86574	86574	86574	86574	86574
15	86575	86575	86575	86575	86575	86575	86575
16	86576	86576	86576	86576	86576	86576	86576
17	86577	86577	86577	86577	86577	86577	86577
18	86578	86578	86578	86578	86578	86578	86578
19	86579	86579	86579	86579	86579	86579	86579
20	86580	86580	86580	86580	86580	86580	86580
