ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	41521	41521	41521	41521	41521	41521	41521
2	41522	41522	41522	41522	41522	41522	41522
3	41523	41523	41523	41523	41523	41523	41523
4	41524	41524	41524	41524	41524	41524	41524
5	41525	41525	41525	41525	41525	41525	41525
6	41526	41526	41526	41526	41526	41526	41526
7	41527	41527	41527	41527	41527	41527	41527
8	41528	41528	41528	41528	41528	41528	41528
9	41529	41529	41529	41529	41529	41529	41529
10	41530	41530	41530	41530	41530	41530	41530
11	41531	41531	41531	41531	41531	41531	41531
12	41532	41532	41532	41532	41532	41532	41532
13	41533	41533	41533	41533	41533	41533	41533
14	41534	41534	41534	41534	41534	41534	41534
15	41535	41535	41535	41535	41535	41535	41535
16	41536	41536	41536	41536	41536	41536	41536
17	41537	41537	41537	41537	41537	41537	41537
18	41538	41538	41538	41538	41538	41538	41538
19	41539	41539	41539	41539	41539	41539	41539
20	41540	41540	41540	41540	41540	41540	41540
