ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	55201	55201	55201	55201	55201	55201	55201
2	55202	55202	55202	55202	55202	55202	55202
3	55203	55203	55203	55203	55203	55203	55203
4	55204	55204	55204	55204	55204	55204	55204
5	55205	55205	55205	55205	55205	55205	55205
6	55206	55206	55206	55206	55206	55206	55206
7	55207	55207	55207	55207	55207	55207	55207
8	55208	55208	55208	55208	55208	55208	55208
9	55209	55209	55209	55209	55209	55209	55209
10	55210	55210	55210	55210	55210	55210	55210
11	55211	55211	55211	55211	55211	55211	55211
12	55212	55212	55212	55212	55212	55212	55212
13	55213	55213	55213	55213	55213	55213	55213
14	55214	55214	55214	55214	55214	55214	55214
15	55215	55215	55215	55215	55215	55215	55215
16	55216	55216	55216	55216	55216	55216	55216
17	55217	55217	55217	55217	55217	55217	55217
18	55218	55218	55218	55218	55218	55218	55218
19	55219	55219	55219	55219	55219	55219	55219
20	55220	55220	55220	55220	55220	55220	55220
