ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	41841	41841	41841	41841	41841	41841	41841
2	41842	41842	41842	41842	41842	41842	41842
3	41843	41843	41843	41843	41843	41843	41843
4	41844	41844	41844	41844	41844	41844	41844
5	41845	41845	41845	41845	41845	41845	41845
6	41846	41846	41846	41846	41846	41846	41846
7	41847	41847	41847	41847	41847	41847	41847
8	41848	41848	41848	41848	41848	41848	41848
9	41849	41849	41849	41849	41849	41849	41849
10	41850	41850	41850	41850	41850	41850	41850
11	41851	41851	41851	41851	41851	41851	41851
12	41852	41852	41852	41852	41852	41852	41852
13	41853	41853	41853	41853	41853	41853	41853
14	41854	41854	41854	41854	41854	41854	41854
15	41855	41855	41855	41855	41855	41855	41855
16	41856	41856	41856	41856	41856	41856	41856
17	41857	41857	41857	41857	41857	41857	41857
18	41858	41858	41858	41858	41858	41858	41858
19	41859	41859	41859	41859	41859	41859	41859
20	41860	41860	41860	41860	41860	41860	41860
