ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	62061	62061	62061	62061	62061	62061	62061
2	62062	62062	62062	62062	62062	62062	62062
3	62063	62063	62063	62063	62063	62063	62063
4	62064	62064	62064	62064	62064	62064	62064
5	62065	62065	62065	62065	62065	62065	62065
6	62066	62066	62066	62066	62066	62066	62066
7	62067	62067	62067	62067	62067	62067	62067
8	62068	62068	62068	62068	62068	62068	62068
9	62069	62069	62069	62069	62069	62069	62069
10	62070	62070	62070	62070	62070	62070	62070
11	62071	62071	62071	62071	62071	62071	62071
12	62072	62072	62072	62072	62072	62072	62072
13	62073	62073	62073	62073	62073	62073	62073
14	62074	62074	62074	62074	62074	62074	62074
15	62075	62075	62075	62075	62075	62075	62075
16	62076	62076	62076	62076	62076	62076	62076
17	62077	62077	62077	62077	62077	62077	62077
18	62078	62078	62078	62078	62078	62078	62078
19	62079	62079	62079	62079	62079	62079	62079
20	62080	62080	62080	62080	62080	62080	62080
