ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	90521	90521	90521	90521	90521	90521	90521
2	90522	90522	90522	90522	90522	90522	90522
3	90523	90523	90523	90523	90523	90523	90523
4	90524	90524	90524	90524	90524	90524	90524
5	90525	90525	90525	90525	90525	90525	90525
6	90526	90526	90526	90526	90526	90526	90526
7	90527	90527	90527	90527	90527	90527	90527
8	90528	90528	90528	90528	90528	90528	90528
9	90529	90529	90529	90529	90529	90529	90529
10	90530	90530	90530	90530	90530	90530	90530
11	90531	90531	90531	90531	90531	90531	90531
12	90532	90532	90532	90532	90532	90532	90532
13	90533	90533	90533	90533	90533	90533	90533
14	90534	90534	90534	90534	90534	90534	90534
15	90535	90535	90535	90535	90535	90535	90535
16	90536	90536	90536	90536	90536	90536	90536
17	90537	90537	90537	90537	90537	90537	90537
18	90538	90538	90538	90538	90538	90538	90538
19	90539	90539	90539	90539	90539	90539	90539
20	90540	90540	90540	90540	90540	90540	90540
