ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	23801	23801	23801	23801	23801	23801	23801
2	23802	23802	23802	23802	23802	23802	23802
3	23803	23803	23803	23803	23803	23803	23803
4	23804	23804	23804	23804	23804	23804	23804
5	23805	23805	23805	23805	23805	23805	23805
6	23806	23806	23806	23806	23806	23806	23806
7	23807	23807	23807	23807	23807	23807	23807
8	23808	23808	23808	23808	23808	23808	23808
9	23809	23809	23809	23809	23809	23809	23809
10	23810	23810	23810	23810	23810	23810	23810
11	23811	23811	23811	23811	23811	23811	23811
12	23812	23812	23812	23812	23812	23812	23812
13	23813	23813	23813	23813	23813	23813	23813
14	23814	23814	23814	23814	23814	23814	23814
15	23815	23815	23815	23815	23815	23815	23815
16	23816	23816	23816	23816	23816	23816	23816
17	23817	23817	23817	23817	23817	23817	23817
18	23818	23818	23818	23818	23818	23818	23818
19	23819	23819	23819	23819	23819	23819	23819
20	23820	23820	23820	23820	23820	23820	23820
