ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	79961	79961	79961	79961	79961	79961	79961
2	79962	79962	79962	79962	79962	79962	79962
3	79963	79963	79963	79963	79963	79963	79963
4	79964	79964	79964	79964	79964	79964	79964
5	79965	79965	79965	79965	79965	79965	79965
6	79966	79966	79966	79966	79966	79966	79966
7	79967	79967	79967	79967	79967	79967	79967
8	79968	79968	79968	79968	79968	79968	79968
9	79969	79969	79969	79969	79969	79969	79969
10	79970	79970	79970	79970	79970	79970	79970
11	79971	79971	79971	79971	79971	79971	79971
12	79972	79972	79972	79972	79972	79972	79972
13	79973	79973	79973	79973	79973	79973	79973
14	79974	79974	79974	79974	79974	79974	79974
15	79975	79975	79975	79975	79975	79975	79975
16	79976	79976	79976	79976	79976	79976	79976
17	79977	79977	79977	79977	79977	79977	79977
18	79978	79978	79978	79978	79978	79978	79978
19	79979	79979	79979	79979	79979	79979	79979
20	79980	79980	79980	79980	79980	79980	79980
