ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	53321	53321	53321	53321	53321	53321	53321
2	53322	53322	53322	53322	53322	53322	53322
3	53323	53323	53323	53323	53323	53323	53323
4	53324	53324	53324	53324	53324	53324	53324
5	53325	53325	53325	53325	53325	53325	53325
6	53326	53326	53326	53326	53326	53326	53326
7	53327	53327	53327	53327	53327	53327	53327
8	53328	53328	53328	53328	53328	53328	53328
9	53329	53329	53329	53329	53329	53329	53329
10	53330	53330	53330	53330	53330	53330	53330
11	53331	53331	53331	53331	53331	53331	53331
12	53332	53332	53332	53332	53332	53332	53332
13	53333	53333	53333	53333	53333	53333	53333
14	53334	53334	53334	53334	53334	53334	53334
15	53335	53335	53335	53335	53335	53335	53335
16	53336	53336	53336	53336	53336	53336	53336
17	53337	53337	53337	53337	53337	53337	53337
18	53338	53338	53338	53338	53338	53338	53338
19	53339	53339	53339	53339	53339	53339	53339
20	53340	53340	53340	53340	53340	53340	53340
