ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	71321	71321	71321	71321	71321	71321	71321
2	71322	71322	71322	71322	71322	71322	71322
3	71323	71323	71323	71323	71323	71323	71323
4	71324	71324	71324	71324	71324	71324	71324
5	71325	71325	71325	71325	71325	71325	71325
6	71326	71326	71326	71326	71326	71326	71326
7	71327	71327	71327	71327	71327	71327	71327
8	71328	71328	71328	71328	71328	71328	71328
9	71329	71329	71329	71329	71329	71329	71329
10	71330	71330	71330	71330	71330	71330	71330
11	71331	71331	71331	71331	71331	71331	71331
12	71332	71332	71332	71332	71332	71332	71332
13	71333	71333	71333	71333	71333	71333	71333
14	71334	71334	71334	71334	71334	71334	71334
15	71335	71335	71335	71335	71335	71335	71335
16	71336	71336	71336	71336	71336	71336	71336
17	71337	71337	71337	71337	71337	71337	71337
18	71338	71338	71338	71338	71338	71338	71338
19	71339	71339	71339	71339	71339	71339	71339
20	71340	71340	71340	71340	71340	71340	71340
