ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	53201	53201	53201	53201	53201	53201	53201
2	53202	53202	53202	53202	53202	53202	53202
3	53203	53203	53203	53203	53203	53203	53203
4	53204	53204	53204	53204	53204	53204	53204
5	53205	53205	53205	53205	53205	53205	53205
6	53206	53206	53206	53206	53206	53206	53206
7	53207	53207	53207	53207	53207	53207	53207
8	53208	53208	53208	53208	53208	53208	53208
9	53209	53209	53209	53209	53209	53209	53209
10	53210	53210	53210	53210	53210	53210	53210
11	53211	53211	53211	53211	53211	53211	53211
12	53212	53212	53212	53212	53212	53212	53212
13	53213	53213	53213	53213	53213	53213	53213
14	53214	53214	53214	53214	53214	53214	53214
15	53215	53215	53215	53215	53215	53215	53215
16	53216	53216	53216	53216	53216	53216	53216
17	53217	53217	53217	53217	53217	53217	53217
18	53218	53218	53218	53218	53218	53218	53218
19	53219	53219	53219	53219	53219	53219	53219
20	53220	53220	53220	53220	53220	53220	53220
