ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	16881	16881	16881	16881	16881	16881	16881
2	16882	16882	16882	16882	16882	16882	16882
3	16883	16883	16883	16883	16883	16883	16883
4	16884	16884	16884	16884	16884	16884	16884
5	16885	16885	16885	16885	16885	16885	16885
6	16886	16886	16886	16886	16886	16886	16886
7	16887	16887	16887	16887	16887	16887	16887
8	16888	16888	16888	16888	16888	16888	16888
9	16889	16889	16889	16889	16889	16889	16889
10	16890	16890	16890	16890	16890	16890	16890
11	16891	16891	16891	16891	16891	16891	16891
12	16892	16892	16892	16892	16892	16892	16892
13	16893	16893	16893	16893	16893	16893	16893
14	16894	16894	16894	16894	16894	16894	16894
15	16895	16895	16895	16895	16895	16895	16895
16	16896	16896	16896	16896	16896	16896	16896
17	16897	16897	16897	16897	16897	16897	16897
18	16898	16898	16898	16898	16898	16898	16898
19	16899	16899	16899	16899	16899	16899	16899
20	16900	16900	16900	16900	16900	16900	16900
