ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	73541	73541	73541	73541	73541	73541	73541
2	73542	73542	73542	73542	73542	73542	73542
3	73543	73543	73543	73543	73543	73543	73543
4	73544	73544	73544	73544	73544	73544	73544
5	73545	73545	73545	73545	73545	73545	73545
6	73546	73546	73546	73546	73546	73546	73546
7	73547	73547	73547	73547	73547	73547	73547
8	73548	73548	73548	73548	73548	73548	73548
9	73549	73549	73549	73549	73549	73549	73549
10	73550	73550	73550	73550	73550	73550	73550
11	73551	73551	73551	73551	73551	73551	73551
12	73552	73552	73552	73552	73552	73552	73552
13	73553	73553	73553	73553	73553	73553	73553
14	73554	73554	73554	73554	73554	73554	73554
15	73555	73555	73555	73555	73555	73555	73555
16	73556	73556	73556	73556	73556	73556	73556
17	73557	73557	73557	73557	73557	73557	73557
18	73558	73558	73558	73558	73558	73558	73558
19	73559	73559	73559	73559	73559	73559	73559
20	73560	73560	73560	73560	73560	73560	73560
