ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	84061	84061	84061	84061	84061	84061	84061
2	84062	84062	84062	84062	84062	84062	84062
3	84063	84063	84063	84063	84063	84063	84063
4	84064	84064	84064	84064	84064	84064	84064
5	84065	84065	84065	84065	84065	84065	84065
6	84066	84066	84066	84066	84066	84066	84066
7	84067	84067	84067	84067	84067	84067	84067
8	84068	84068	84068	84068	84068	84068	84068
9	84069	84069	84069	84069	84069	84069	84069
10	84070	84070	84070	84070	84070	84070	84070
11	84071	84071	84071	84071	84071	84071	84071
12	84072	84072	84072	84072	84072	84072	84072
13	84073	84073	84073	84073	84073	84073	84073
14	84074	84074	84074	84074	84074	84074	84074
15	84075	84075	84075	84075	84075	84075	84075
16	84076	84076	84076	84076	84076	84076	84076
17	84077	84077	84077	84077	84077	84077	84077
18	84078	84078	84078	84078	84078	84078	84078
19	84079	84079	84079	84079	84079	84079	84079
20	84080	84080	84080	84080	84080	84080	84080
