ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	3861	3861	3861	3861	3861	3861	3861
2	3862	3862	3862	3862	3862	3862	3862
3	3863	3863	3863	3863	3863	3863	3863
4	3864	3864	3864	3864	3864	3864	3864
5	3865	3865	3865	3865	3865	3865	3865
6	3866	3866	3866	3866	3866	3866	3866
7	3867	3867	3867	3867	3867	3867	3867
8	3868	3868	3868	3868	3868	3868	3868
9	3869	3869	3869	3869	3869	3869	3869
10	3870	3870	3870	3870	3870	3870	3870
11	3871	3871	3871	3871	3871	3871	3871
12	3872	3872	3872	3872	3872	3872	3872
13	3873	3873	3873	3873	3873	3873	3873
14	3874	3874	3874	3874	3874	3874	3874
15	3875	3875	3875	3875	3875	3875	3875
16	3876	3876	3876	3876	3876	3876	3876
17	3877	3877	3877	3877	3877	3877	3877
18	3878	3878	3878	3878	3878	3878	3878
19	3879	3879	3879	3879	3879	3879	3879
20	3880	3880	3880	3880	3880	3880	3880
