ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	34401	34401	34401	34401	34401	34401	34401
2	34402	34402	34402	34402	34402	34402	34402
3	34403	34403	34403	34403	34403	34403	34403
4	34404	34404	34404	34404	34404	34404	34404
5	34405	34405	34405	34405	34405	34405	34405
6	34406	34406	34406	34406	34406	34406	34406
7	34407	34407	34407	34407	34407	34407	34407
8	34408	34408	34408	34408	34408	34408	34408
9	34409	34409	34409	34409	34409	34409	34409
10	34410	34410	34410	34410	34410	34410	34410
11	34411	34411	34411	34411	34411	34411	34411
12	34412	34412	34412	34412	34412	34412	34412
13	34413	34413	34413	34413	34413	34413	34413
14	34414	34414	34414	34414	34414	34414	34414
15	34415	34415	34415	34415	34415	34415	34415
16	34416	34416	34416	34416	34416	34416	34416
17	34417	34417	34417	34417	34417	34417	34417
18	34418	34418	34418	34418	34418	34418	34418
19	34419	34419	34419	34419	34419	34419	34419
20	34420	34420	34420	34420	34420	34420	34420
