ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	77481	77481	77481	77481	77481	77481	77481
2	77482	77482	77482	77482	77482	77482	77482
3	77483	77483	77483	77483	77483	77483	77483
4	77484	77484	77484	77484	77484	77484	77484
5	77485	77485	77485	77485	77485	77485	77485
6	77486	77486	77486	77486	77486	77486	77486
7	77487	77487	77487	77487	77487	77487	77487
8	77488	77488	77488	77488	77488	77488	77488
9	77489	77489	77489	77489	77489	77489	77489
10	77490	77490	77490	77490	77490	77490	77490
11	77491	77491	77491	77491	77491	77491	77491
12	77492	77492	77492	77492	77492	77492	77492
13	77493	77493	77493	77493	77493	77493	77493
14	77494	77494	77494	77494	77494	77494	77494
15	77495	77495	77495	77495	77495	77495	77495
16	77496	77496	77496	77496	77496	77496	77496
17	77497	77497	77497	77497	77497	77497	77497
18	77498	77498	77498	77498	77498	77498	77498
19	77499	77499	77499	77499	77499	77499	77499
20	77500	77500	77500	77500	77500	77500	77500
