ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	95361	95361	95361	95361	95361	95361	95361
2	95362	95362	95362	95362	95362	95362	95362
3	95363	95363	95363	95363	95363	95363	95363
4	95364	95364	95364	95364	95364	95364	95364
5	95365	95365	95365	95365	95365	95365	95365
6	95366	95366	95366	95366	95366	95366	95366
7	95367	95367	95367	95367	95367	95367	95367
8	95368	95368	95368	95368	95368	95368	95368
9	95369	95369	95369	95369	95369	95369	95369
10	95370	95370	95370	95370	95370	95370	95370
11	95371	95371	95371	95371	95371	95371	95371
12	95372	95372	95372	95372	95372	95372	95372
13	95373	95373	95373	95373	95373	95373	95373
14	95374	95374	95374	95374	95374	95374	95374
15	95375	95375	95375	95375	95375	95375	95375
16	95376	95376	95376	95376	95376	95376	95376
17	95377	95377	95377	95377	95377	95377	95377
18	95378	95378	95378	95378	95378	95378	95378
19	95379	95379	95379	95379	95379	95379	95379
20	95380	95380	95380	95380	95380	95380	95380
