ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	81361	81361	81361	81361	81361	81361	81361
2	81362	81362	81362	81362	81362	81362	81362
3	81363	81363	81363	81363	81363	81363	81363
4	81364	81364	81364	81364	81364	81364	81364
5	81365	81365	81365	81365	81365	81365	81365
6	81366	81366	81366	81366	81366	81366	81366
7	81367	81367	81367	81367	81367	81367	81367
8	81368	81368	81368	81368	81368	81368	81368
9	81369	81369	81369	81369	81369	81369	81369
10	81370	81370	81370	81370	81370	81370	81370
11	81371	81371	81371	81371	81371	81371	81371
12	81372	81372	81372	81372	81372	81372	81372
13	81373	81373	81373	81373	81373	81373	81373
14	81374	81374	81374	81374	81374	81374	81374
15	81375	81375	81375	81375	81375	81375	81375
16	81376	81376	81376	81376	81376	81376	81376
17	81377	81377	81377	81377	81377	81377	81377
18	81378	81378	81378	81378	81378	81378	81378
19	81379	81379	81379	81379	81379	81379	81379
20	81380	81380	81380	81380	81380	81380	81380
