ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	61941	61941	61941	61941	61941	61941	61941
2	61942	61942	61942	61942	61942	61942	61942
3	61943	61943	61943	61943	61943	61943	61943
4	61944	61944	61944	61944	61944	61944	61944
5	61945	61945	61945	61945	61945	61945	61945
6	61946	61946	61946	61946	61946	61946	61946
7	61947	61947	61947	61947	61947	61947	61947
8	61948	61948	61948	61948	61948	61948	61948
9	61949	61949	61949	61949	61949	61949	61949
10	61950	61950	61950	61950	61950	61950	61950
11	61951	61951	61951	61951	61951	61951	61951
12	61952	61952	61952	61952	61952	61952	61952
13	61953	61953	61953	61953	61953	61953	61953
14	61954	61954	61954	61954	61954	61954	61954
15	61955	61955	61955	61955	61955	61955	61955
16	61956	61956	61956	61956	61956	61956	61956
17	61957	61957	61957	61957	61957	61957	61957
18	61958	61958	61958	61958	61958	61958	61958
19	61959	61959	61959	61959	61959	61959	61959
20	61960	61960	61960	61960	61960	61960	61960
