ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	90701	90701	90701	90701	90701	90701	90701
2	90702	90702	90702	90702	90702	90702	90702
3	90703	90703	90703	90703	90703	90703	90703
4	90704	90704	90704	90704	90704	90704	90704
5	90705	90705	90705	90705	90705	90705	90705
6	90706	90706	90706	90706	90706	90706	90706
7	90707	90707	90707	90707	90707	90707	90707
8	90708	90708	90708	90708	90708	90708	90708
9	90709	90709	90709	90709	90709	90709	90709
10	90710	90710	90710	90710	90710	90710	90710
11	90711	90711	90711	90711	90711	90711	90711
12	90712	90712	90712	90712	90712	90712	90712
13	90713	90713	90713	90713	90713	90713	90713
14	90714	90714	90714	90714	90714	90714	90714
15	90715	90715	90715	90715	90715	90715	90715
16	90716	90716	90716	90716	90716	90716	90716
17	90717	90717	90717	90717	90717	90717	90717
18	90718	90718	90718	90718	90718	90718	90718
19	90719	90719	90719	90719	90719	90719	90719
20	90720	90720	90720	90720	90720	90720	90720
