ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	21731	21936	21599	21589	21810	21720	21722
2	21732	21937	21599	21590	21811	21721	21722
3	21733	21938	21599	21590	21810	21722	21722
4	21731	21936	21600	21590	21810	21720	21722
5	21734	21938	21599	21590	21810	21722	21722
6	21735	21937	21601	21590	21810	21723	21722
7	21735	21937	21601	21590	21810	21721	21723
8	21734	21938	21599	21590	21810	21722	21722
9	21735	21937	21601	21590	21810	21723	21722
10	21736	21937	21601	21591	21810	21723	21722
11	21735	21937	21601	21590	21810	21723	21722
12	21731	21936	21599	21590	21812	21720	21722
13	21734	21938	21599	21590	21810	21722	21722
14	21734	21938	21599	21590	21810	21722	21722
15	21732	21939	21602	21590	21810	21721	21722
16	21734	21938	21599	21590	21810	21722	21722
17	21732	21939	21599	21590	21810	21721	21722
18	21734	21938	21599	21590	21810	21722	21722
19	21735	21937	21601	21590	21810	21721	21722
20	21734	21938	21599	21590	21810	21722	21722
