ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	4332	4354	4253	4298	4412	4303	4410
2	4332	4354	4253	4298	4412	4303	4410
3	4332	4354	4253	4298	4412	4303	4410
4	4332	4354	4253	4298	4412	4303	4410
5	4333	4355	4253	4299	4412	4304	4411
6	4332	4356	4253	4300	4412	4303	4410
7	4332	4354	4253	4298	4412	4303	4410
8	4332	4354	4253	4301	4412	4303	4410
9	4332	4354	4253	4298	4412	4303	4410
10	4333	4355	4253	4299	4412	4304	4411
11	4332	4356	4253	4300	4412	4303	4410
12	4333	4355	4253	4299	4412	4304	4411
13	4332	4356	4253	4300	4412	4303	4410
14	4332	4354	4253	4302	4412	4305	4410
15	4334	4354	4253	4301	4412	4303	4410
16	4332	4354	4253	4298	4412	4303	4410
17	4332	4354	4253	4301	4412	4303	4410
18	4333	4355	4253	4299	4412	4304	4411
19	4332	4354	4253	4298	4412	4303	4410
20	4333	4355	4253	4299	4412	4304	4411
