ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	23892	24119	23766	23703	23926	23907	23870
2	23892	24119	23766	23703	23926	23907	23870
3	23892	24119	23766	23703	23926	23907	23870
4	23893	24119	23767	23703	23926	23907	23870
5	23893	24120	23768	23703	23926	23907	23870
6	23893	24119	23767	23703	23926	23907	23870
7	23893	24119	23767	23703	23926	23907	23870
8	23893	24119	23767	23703	23926	23907	23870
9	23892	24119	23766	23703	23926	23907	23870
10	23893	24119	23767	23703	23926	23907	23870
11	23893	24119	23767	23703	23926	23907	23870
12	23892	24119	23769	23703	23926	23907	23870
13	23892	24119	23766	23703	23926	23907	23870
14	23893	24119	23767	23703	23926	23907	23870
15	23893	24119	23767	23703	23926	23907	23870
16	23892	24119	23766	23703	23926	23907	23870
17	23892	24119	23766	23703	23926	23907	23870
18	23893	24119	23767	23703	23926	23907	23870
19	23892	24119	23766	23703	23926	23907	23870
20	23893	24119	23767	23703	23926	23907	23870
