ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	12318	12447	12231	12291	12371	12303	12350
2	12318	12448	12231	12291	12371	12303	12350
3	12319	12449	12231	12292	12371	12304	12351
4	12320	12447	12231	12291	12371	12303	12350
5	12321	12447	12231	12293	12371	12305	12352
6	12320	12447	12231	12291	12371	12306	12350
7	12320	12447	12231	12291	12371	12306	12353
8	12320	12447	12231	12291	12371	12306	12353
9	12320	12447	12231	12291	12371	12307	12350
10	12318	12447	12231	12294	12371	12303	12350
11	12318	12450	12231	12291	12371	12303	12354
12	12318	12447	12232	12291	12371	12303	12350
13	12319	12449	12231	12292	12371	12304	12355
14	12318	12447	12231	12291	12371	12303	12350
15	12320	12447	12231	12291	12371	12306	12353
16	12318	12447	12231	12291	12371	12303	12350
17	12318	12447	12231	12291	12371	12303	12354
18	12318	12447	12231	12291	12372	12303	12350
19	12318	12447	12231	12291	12373	12303	12354
20	12318	12447	12231	12291	12372	12303	12350
