ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	16689	16842	16530	16573	16665	16653	16675
2	16689	16843	16531	16573	16666	16653	16675
3	16689	16843	16530	16573	16666	16653	16675
4	16689	16843	16531	16573	16666	16653	16675
5	16689	16842	16532	16573	16665	16654	16675
6	16689	16842	16530	16573	16665	16653	16675
7	16689	16843	16530	16573	16666	16653	16675
8	16689	16842	16532	16573	16665	16655	16675
9	16689	16842	16532	16573	16665	16654	16675
10	16689	16843	16530	16573	16666	16653	16675
11	16689	16842	16530	16573	16666	16653	16676
12	16689	16843	16530	16573	16666	16653	16675
13	16689	16843	16530	16573	16666	16653	16675
14	16689	16843	16530	16573	16666	16653	16675
15	16689	16843	16530	16573	16666	16653	16675
16	16689	16843	16530	16573	16666	16653	16675
17	16689	16843	16533	16573	16666	16653	16675
18	16689	16842	16530	16573	16665	16653	16675
19	16689	16843	16530	16574	16666	16653	16675
20	16689	16842	16530	16573	16665	16653	16675
