ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	14849	14991	14751	14755	14891	14806	14850
2	14849	14991	14751	14756	14891	14806	14850
3	14849	14991	14752	14755	14891	14806	14850
4	14849	14991	14753	14757	14891	14806	14850
5	14849	14991	14752	14755	14891	14806	14850
6	14849	14991	14752	14755	14891	14806	14850
7	14849	14991	14752	14755	14891	14806	14850
8	14849	14991	14752	14755	14891	14806	14850
9	14849	14991	14752	14755	14891	14806	14850
10	14849	14991	14754	14757	14891	14806	14850
11	14849	14991	14752	14755	14891	14806	14850
12	14849	14991	14752	14755	14891	14806	14850
13	14849	14991	14753	14755	14891	14806	14850
14	14849	14991	14751	14755	14891	14806	14850
15	14849	14991	14753	14757	14891	14806	14850
16	14849	14991	14751	14755	14891	14806	14850
17	14849	14991	14752	14755	14891	14806	14850
18	14849	14991	14752	14755	14891	14806	14850
19	14849	14991	14752	14755	14891	14806	14850
20	14849	14991	14753	14757	14891	14806	14850
