ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	4291	4317	4207	4257	4371	4261	4370
2	4292	4318	4208	4258	4371	4262	4370
3	4293	4317	4207	4257	4371	4262	4370
4	4291	4317	4207	4257	4371	4261	4370
5	4292	4318	4208	4258	4371	4261	4370
6	4291	4317	4207	4257	4371	4263	4370
7	4291	4319	4207	4257	4372	4262	4370
8	4291	4317	4207	4259	4371	4261	4370
9	4293	4317	4207	4257	4371	4262	4370
10	4292	4317	4207	4257	4371	4261	4370
11	4291	4317	4207	4257	4371	4261	4370
12	4291	4317	4207	4259	4371	4261	4370
13	4291	4317	4207	4257	4371	4261	4370
14	4291	4317	4207	4257	4371	4263	4370
15	4291	4317	4207	4257	4371	4261	4370
16	4291	4319	4207	4257	4372	4262	4370
17	4291	4317	4207	4257	4371	4261	4370
18	4291	4317	4207	4257	4371	4261	4370
19	4291	4317	4207	4257	4371	4261	4370
20	4292	4318	4208	4258	4371	4261	4370
