ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	22651	22844	22487	22488	22692	22653	22616
2	22651	22844	22488	22489	22692	22653	22617
3	22651	22844	22487	22490	22693	22653	22618
4	22651	22844	22487	22490	22693	22653	22618
5	22651	22844	22487	22488	22692	22654	22616
6	22651	22844	22489	22489	22692	22653	22617
7	22651	22844	22488	22489	22692	22653	22617
8	22651	22844	22487	22488	22693	22653	22618
9	22651	22844	22487	22488	22692	22654	22616
10	22651	22844	22487	22490	22693	22653	22618
11	22651	22844	22487	22488	22692	22653	22616
12	22651	22844	22487	22488	22693	22653	22618
13	22651	22844	22487	22488	22693	22655	22618
14	22652	22845	22487	22488	22693	22653	22618
15	22651	22844	22487	22488	22693	22653	22618
16	22651	22844	22490	22488	22692	22653	22619
17	22651	22844	22487	22488	22693	22653	22618
18	22653	22845	22487	22488	22693	22653	22618
19	22651	22844	22487	22488	22692	22653	22616
20	22651	22844	22488	22488	22693	22655	22618
