ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	25238	25510	25162	25067	25278	25286	25197
2	25238	25510	25162	25067	25278	25286	25197
3	25239	25511	25162	25067	25279	25287	25197
4	25239	25511	25162	25067	25279	25287	25197
5	25239	25511	25162	25067	25279	25287	25197
6	25238	25510	25162	25067	25278	25288	25197
7	25238	25510	25162	25067	25278	25286	25197
8	25239	25511	25162	25067	25279	25287	25197
9	25239	25511	25162	25067	25279	25287	25197
10	25239	25511	25162	25067	25279	25287	25197
11	25239	25511	25162	25067	25279	25287	25197
12	25239	25511	25162	25067	25279	25287	25197
13	25239	25511	25162	25067	25279	25287	25197
14	25239	25512	25163	25068	25279	25286	25198
15	25239	25511	25162	25067	25279	25287	25197
16	25239	25511	25162	25067	25279	25287	25197
17	25239	25511	25162	25067	25279	25287	25197
18	25239	25511	25162	25067	25279	25287	25197
19	25239	25511	25162	25067	25279	25287	25197
20	25239	25512	25163	25068	25279	25286	25198
