ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	11969	12093	11889	11926	12016	11927	11996
2	11970	12093	11889	11927	12016	11928	11997
3	11970	12093	11889	11927	12016	11928	11997
4	11970	12093	11889	11927	12016	11929	11997
5	11969	12093	11889	11928	12016	11929	11998
6	11969	12093	11889	11928	12016	11929	11998
7	11970	12093	11889	11927	12016	11929	11997
8	11970	12093	11889	11927	12016	11928	11997
9	11970	12093	11889	11927	12016	11928	11997
10	11969	12094	11889	11929	12016	11930	11998
11	11969	12093	11889	11926	12016	11927	11999
12	11969	12093	11889	11926	12016	11927	11998
13	11969	12095	11889	11930	12016	11929	12000
14	11969	12093	11889	11928	12016	11929	11998
15	11969	12093	11889	11928	12016	11927	11998
16	11969	12093	11889	11928	12016	11927	11998
17	11970	12093	11889	11927	12016	11929	11997
18	11969	12093	11889	11928	12016	11929	11998
19	11970	12093	11889	11927	12016	11929	11997
20	11969	12093	11889	11928	12017	11929	11998
