ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	5629	5671	5600	5621	5741	5630	5687
2	5629	5671	5600	5621	5741	5630	5687
3	5630	5672	5600	5622	5741	5630	5687
4	5630	5672	5600	5622	5742	5630	5688
5	5630	5672	5601	5623	5741	5630	5687
6	5630	5672	5601	5623	5741	5630	5687
7	5630	5672	5600	5622	5741	5630	5687
8	5630	5672	5600	5622	5741	5631	5687
9	5631	5673	5600	5624	5743	5630	5687
10	5629	5671	5600	5621	5741	5630	5687
11	5630	5672	5600	5623	5741	5630	5687
12	5631	5673	5600	5624	5743	5630	5687
13	5630	5672	5600	5622	5741	5631	5687
14	5630	5672	5600	5622	5741	5630	5688
15	5631	5674	5600	5624	5743	5630	5687
16	5630	5672	5601	5623	5741	5630	5687
17	5631	5673	5600	5624	5743	5630	5687
18	5630	5672	5600	5622	5741	5630	5688
19	5629	5671	5600	5621	5741	5630	5687
20	5630	5672	5600	5623	5741	5630	5687
