ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	18962	19133	18747	18774	18932	18884	18866
2	18963	19134	18748	18775	18933	18885	18867
3	18963	19135	18748	18775	18933	18885	18867
4	18963	19135	18748	18775	18933	18885	18868
5	18963	19134	18748	18775	18933	18885	18867
6	18962	19136	18747	18774	18932	18884	18866
7	18963	19135	18748	18775	18933	18885	18867
8	18963	19135	18748	18775	18933	18885	18868
9	18963	19135	18748	18775	18933	18885	18867
10	18963	19135	18748	18775	18933	18885	18867
11	18962	19133	18747	18774	18932	18884	18866
12	18963	19135	18748	18775	18933	18885	18867
13	18964	19133	18747	18775	18934	18884	18869
14	18963	19135	18748	18775	18933	18885	18867
15	18962	19133	18747	18774	18932	18884	18866
16	18963	19135	18748	18775	18933	18885	18867
17	18963	19135	18748	18775	18933	18885	18867
18	18963	19135	18748	18775	18933	18885	18867
19	18964	19133	18747	18775	18934	18884	18869
20	18963	19135	18749	18775	18933	18885	18867
