ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	3329	3357	3194	3334	3389	3315	3373
2	3330	3358	3195	3335	3390	3315	3374
3	3329	3358	3195	3335	3391	3315	3374
4	3329	3357	3194	3334	3389	3315	3373
5	3329	3359	3195	3335	3392	3315	3374
6	3329	3358	3195	3335	3391	3315	3374
7	3329	3358	3195	3335	3391	3315	3374
8	3329	3358	3195	3335	3391	3315	3374
9	3330	3358	3195	3335	3390	3315	3374
10	3330	3358	3194	3334	3393	3316	3375
11	3329	3357	3194	3334	3389	3317	3373
12	3329	3358	3195	3335	3391	3315	3374
13	3329	3357	3194	3334	3389	3315	3373
14	3330	3358	3194	3334	3393	3316	3375
15	3330	3358	3195	3335	3390	3315	3374
16	3329	3357	3196	3336	3389	3315	3376
17	3329	3358	3195	3335	3391	3315	3374
18	3329	3358	3195	3335	3391	3315	3374
19	3329	3357	3196	3336	3389	3315	3374
20	3329	3357	3194	3334	3389	3315	3373
