ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	8206	8318	8197	8176	8293	8216	8310
2	8206	8319	8197	8176	8293	8216	8310
3	8207	8320	8198	8177	8294	8217	8311
4	8206	8321	8197	8176	8293	8216	8310
5	8206	8321	8197	8176	8293	8218	8310
6	8206	8321	8197	8176	8293	8219	8310
7	8206	8321	8197	8176	8293	8216	8310
8	8206	8321	8197	8176	8293	8216	8310
9	8208	8322	8199	8178	8295	8218	8312
10	8208	8322	8199	8178	8296	8218	8313
11	8206	8318	8197	8176	8293	8216	8310
12	8206	8321	8197	8176	8293	8216	8310
13	8208	8322	8199	8178	8295	8218	8313
14	8206	8318	8197	8176	8297	8216	8310
15	8208	8322	8199	8178	8296	8218	8313
16	8206	8321	8197	8176	8293	8218	8310
17	8206	8321	8197	8176	8293	8216	8310
18	8208	8322	8199	8179	8298	8218	8313
19	8206	8321	8197	8176	8293	8219	8310
20	8206	8318	8197	8176	8293	8216	8310
