ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	4735	4734	4645	4704	4784	4695	4788
2	4736	4735	4645	4705	4785	4695	4789
3	4735	4734	4645	4704	4784	4695	4788
4	4736	4735	4645	4705	4785	4695	4790
5	4736	4735	4645	4705	4785	4695	4789
6	4736	4735	4645	4705	4785	4695	4791
7	4736	4735	4645	4705	4785	4696	4792
8	4736	4735	4645	4705	4785	4695	4789
9	4735	4736	4645	4704	4786	4695	4788
10	4736	4735	4645	4705	4785	4695	4789
11	4735	4734	4645	4704	4784	4695	4788
12	4737	4735	4645	4705	4785	4695	4789
13	4736	4735	4645	4705	4785	4695	4789
14	4736	4735	4645	4705	4785	4695	4789
15	4735	4736	4645	4704	4786	4695	4788
16	4735	4734	4645	4704	4784	4695	4788
17	4738	4734	4645	4704	4784	4697	4793
18	4735	4734	4645	4704	4784	4695	4788
19	4738	4734	4645	4704	4784	4695	4788
20	4736	4735	4645	4705	4785	4695	4792
