ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	13139	13273	13061	13089	13178	13118	13179
2	13140	13273	13062	13090	13179	13119	13180
3	13139	13273	13063	13089	13178	13118	13180
4	13139	13274	13061	13089	13178	13120	13179
5	13139	13275	13061	13089	13178	13118	13179
6	13140	13273	13062	13090	13179	13119	13180
7	13139	13274	13061	13089	13178	13120	13179
8	13140	13273	13062	13090	13179	13121	13180
9	13140	13273	13062	13090	13180	13122	13180
10	13140	13273	13063	13090	13179	13123	13180
11	13139	13276	13061	13089	13178	13118	13179
12	13139	13275	13061	13089	13178	13118	13179
13	13139	13274	13061	13089	13178	13118	13179
14	13139	13273	13061	13091	13178	13118	13180
15	13140	13273	13062	13090	13179	13119	13180
16	13140	13273	13062	13090	13179	13119	13180
17	13140	13273	13062	13090	13179	13121	13180
18	13139	13273	13063	13089	13178	13118	13180
19	13139	13274	13061	13089	13178	13118	13179
20	13140	13273	13062	13090	13179	13121	13180
