ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	14571	14698	14495	14487	14613	14552	14598
2	14572	14698	14496	14488	14614	14553	14599
3	14572	14698	14496	14488	14614	14553	14599
4	14572	14698	14495	14488	14614	14553	14599
5	14572	14698	14496	14488	14614	14553	14599
6	14572	14698	14496	14488	14614	14553	14599
7	14572	14698	14496	14489	14613	14554	14599
8	14571	14698	14495	14488	14613	14552	14600
9	14572	14698	14496	14488	14614	14553	14599
10	14572	14698	14496	14488	14614	14553	14599
11	14573	14699	14495	14490	14613	14552	14601
12	14572	14698	14496	14488	14614	14555	14599
13	14572	14698	14496	14488	14614	14553	14599
14	14572	14698	14496	14488	14614	14553	14599
15	14572	14698	14496	14488	14614	14553	14599
16	14572	14698	14496	14488	14614	14555	14599
17	14572	14698	14495	14488	14614	14553	14599
18	14572	14698	14496	14488	14614	14552	14599
19	14572	14698	14496	14488	14614	14553	14602
20	14572	14698	14496	14488	14614	14555	14599
