ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	20849	21075	20748	20739	20969	20852	20852
2	20849	21075	20748	20739	20969	20852	20853
3	20850	21076	20749	20739	20970	20853	20854
4	20849	21076	20750	20739	20969	20852	20853
5	20849	21076	20750	20739	20969	20852	20855
6	20849	21075	20748	20739	20969	20852	20852
7	20850	21076	20749	20739	20970	20853	20854
8	20849	21077	20748	20739	20969	20852	20853
9	20849	21076	20750	20739	20969	20852	20855
10	20849	21075	20748	20739	20969	20852	20853
11	20849	21075	20748	20739	20969	20852	20852
12	20850	21075	20749	20739	20970	20854	20854
13	20849	21076	20750	20739	20969	20852	20853
14	20849	21078	20750	20739	20969	20852	20853
15	20849	21075	20748	20739	20969	20852	20856
16	20849	21075	20748	20739	20969	20852	20856
17	20849	21075	20748	20739	20969	20852	20852
18	20849	21075	20748	20739	20969	20852	20852
19	20849	21075	20748	20739	20969	20852	20852
20	20849	21076	20750	20739	20969	20852	20855
