ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	3373	3400	3246	3373	3441	3361	3418
2	3373	3400	3246	3373	3441	3361	3418
3	3374	3400	3246	3373	3441	3361	3418
4	3373	3400	3246	3374	3442	3361	3419
5	3374	3400	3246	3373	3441	3361	3418
6	3373	3400	3246	3373	3441	3361	3418
7	3373	3401	3247	3373	3441	3361	3418
8	3373	3401	3247	3373	3441	3361	3418
9	3374	3400	3246	3373	3441	3361	3418
10	3373	3401	3247	3373	3441	3361	3418
11	3373	3400	3246	3374	3442	3361	3418
12	3373	3400	3247	3373	3441	3362	3418
13	3373	3400	3246	3373	3443	3361	3418
14	3373	3401	3247	3373	3441	3361	3418
15	3373	3400	3246	3373	3441	3361	3418
16	3373	3402	3247	3373	3441	3361	3418
17	3373	3400	3246	3374	3442	3361	3418
18	3374	3400	3246	3373	3441	3361	3418
19	3373	3400	3246	3373	3441	3361	3418
20	3373	3401	3247	3373	3441	3361	3418
