ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	20205	20417	20076	20075	20315	20169	20162
2	20205	20418	20077	20076	20315	20169	20162
3	20206	20417	20077	20076	20315	20169	20162
4	20206	20417	20078	20076	20315	20169	20162
5	20207	20417	20079	20077	20315	20169	20162
6	20207	20417	20077	20077	20315	20170	20163
7	20205	20418	20077	20076	20315	20169	20162
8	20205	20417	20077	20076	20315	20169	20162
9	20207	20417	20077	20077	20315	20170	20163
10	20205	20418	20077	20076	20315	20169	20162
11	20205	20417	20077	20076	20315	20169	20162
12	20205	20417	20077	20076	20315	20169	20162
13	20206	20417	20077	20076	20315	20169	20162
14	20205	20417	20077	20076	20315	20170	20162
15	20205	20417	20077	20076	20315	20169	20162
16	20207	20417	20077	20077	20315	20170	20163
17	20207	20417	20077	20077	20315	20170	20163
18	20207	20417	20079	20077	20315	20169	20162
19	20205	20417	20077	20076	20315	20169	20162
20	20205	20417	20076	20075	20315	20169	20162
