ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	7230	7320	7234	7216	7338	7220	7308
2	7231	7320	7234	7217	7339	7221	7309
3	7231	7320	7234	7216	7339	7221	7309
4	7231	7320	7234	7216	7339	7221	7309
5	7231	7320	7234	7218	7339	7221	7309
6	7230	7320	7234	7216	7338	7220	7308
7	7232	7320	7234	7216	7339	7221	7309
8	7232	7320	7234	7216	7339	7221	7309
9	7232	7320	7234	7216	7340	7221	7309
10	7230	7320	7234	7216	7338	7220	7308
11	7231	7320	7234	7218	7339	7221	7309
12	7232	7320	7234	7216	7339	7221	7309
13	7231	7320	7234	7216	7339	7222	7309
14	7232	7320	7234	7216	7339	7221	7309
15	7232	7320	7234	7216	7339	7221	7309
16	7233	7320	7234	7216	7338	7223	7308
17	7232	7320	7234	7216	7339	7221	7309
18	7231	7320	7234	7216	7339	7221	7309
19	7231	7320	7234	7217	7339	7221	7309
20	7230	7320	7234	7216	7338	7220	7308
