ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	13971	14121	13897	13910	14011	13927	14021
2	13971	14121	13898	13911	14011	13927	14021
3	13972	14122	13897	13912	14012	13928	14021
4	13973	14121	13899	13911	14011	13928	14021
5	13973	14121	13899	13912	14011	13928	14021
6	13971	14123	13897	13910	14011	13927	14021
7	13973	14121	13899	13911	14011	13928	14021
8	13971	14121	13897	13910	14011	13927	14021
9	13973	14121	13899	13911	14011	13928	14021
10	13973	14121	13900	13912	14011	13928	14021
11	13973	14121	13899	13911	14011	13928	14021
12	13974	14121	13899	13911	14011	13928	14021
13	13971	14121	13897	13910	14011	13929	14021
14	13972	14122	13897	13912	14012	13928	14021
15	13973	14121	13900	13912	14011	13928	14021
16	13971	14121	13897	13910	14013	13927	14021
17	13971	14121	13899	13912	14014	13928	14021
18	13971	14121	13897	13910	14011	13927	14021
19	13971	14121	13899	13912	14014	13928	14021
20	13973	14121	13899	13911	14011	13928	14021
