ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	5823	5893	5817	5819	5955	5832	5889
2	5824	5894	5818	5820	5956	5833	5889
3	5823	5895	5817	5821	5957	5833	5890
4	5823	5893	5817	5819	5955	5832	5889
5	5823	5893	5817	5819	5955	5832	5889
6	5823	5895	5817	5821	5957	5834	5890
7	5823	5896	5817	5821	5957	5833	5890
8	5825	5893	5817	5822	5957	5833	5891
9	5825	5893	5817	5822	5957	5833	5891
10	5823	5895	5817	5821	5957	5833	5890
11	5825	5893	5817	5822	5957	5833	5891
12	5823	5895	5817	5821	5957	5834	5890
13	5823	5896	5817	5821	5957	5833	5890
14	5824	5894	5818	5820	5956	5833	5889
15	5825	5893	5817	5822	5957	5833	5891
16	5823	5896	5817	5823	5957	5833	5890
17	5826	5897	5818	5821	5958	5832	5892
18	5824	5894	5818	5820	5956	5833	5889
19	5823	5895	5817	5821	5957	5833	5890
20	5823	5895	5817	5821	5957	5834	5890
