ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	25617	25864	25545	25437	25664	25655	25570
2	25617	25864	25545	25437	25664	25656	25570
3	25617	25864	25545	25437	25665	25657	25570
4	25618	25864	25545	25437	25665	25655	25570
5	25617	25864	25545	25437	25664	25655	25570
6	25617	25864	25545	25437	25665	25655	25570
7	25617	25864	25545	25437	25664	25656	25570
8	25618	25864	25545	25437	25665	25655	25570
9	25617	25864	25545	25437	25666	25657	25570
10	25617	25864	25545	25438	25665	25658	25570
11	25617	25864	25545	25438	25665	25658	25570
12	25617	25864	25545	25437	25664	25656	25570
13	25617	25864	25545	25438	25665	25659	25570
14	25617	25864	25545	25437	25666	25657	25570
15	25617	25864	25545	25438	25665	25658	25570
16	25617	25864	25546	25437	25664	25660	25570
17	25617	25864	25546	25437	25664	25660	25570
18	25617	25864	25545	25438	25665	25658	25570
19	25617	25864	25545	25438	25665	25658	25570
20	25617	25864	25545	25438	25665	25658	25570
