ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	4787	4775	4685	4740	4828	4744	4835
2	4787	4776	4685	4741	4829	4744	4835
3	4787	4775	4686	4740	4828	4744	4836
4	4787	4775	4685	4740	4830	4745	4835
5	4787	4776	4685	4741	4829	4744	4835
6	4787	4776	4685	4741	4829	4744	4835
7	4787	4776	4685	4741	4829	4744	4835
8	4787	4775	4685	4740	4828	4744	4837
9	4788	4776	4685	4742	4831	4744	4838
10	4787	4775	4685	4740	4830	4744	4835
11	4787	4775	4685	4740	4830	4744	4835
12	4788	4776	4685	4742	4831	4744	4839
13	4787	4776	4685	4741	4829	4744	4835
14	4788	4776	4685	4742	4831	4744	4839
15	4787	4776	4685	4741	4829	4744	4835
16	4787	4776	4685	4741	4829	4744	4835
17	4787	4776	4685	4741	4829	4744	4835
18	4788	4776	4685	4742	4831	4744	4839
19	4787	4776	4685	4741	4829	4744	4835
20	4787	4775	4685	4740	4830	4744	4835
