ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	3646	3689	3534	3648	3742	3672	3718
2	3647	3689	3534	3648	3743	3672	3718
3	3647	3689	3534	3648	3743	3672	3718
4	3648	3689	3534	3648	3743	3672	3718
5	3646	3690	3534	3649	3743	3672	3718
6	3646	3689	3534	3648	3742	3672	3718
7	3648	3689	3534	3648	3743	3672	3718
8	3649	3689	3534	3650	3744	3672	3718
9	3649	3689	3534	3648	3742	3672	3718
10	3647	3689	3534	3648	3743	3672	3718
11	3646	3690	3534	3649	3743	3672	3718
12	3647	3689	3534	3648	3743	3672	3718
13	3649	3689	3534	3648	3742	3672	3718
14	3646	3690	3534	3649	3743	3672	3718
15	3649	3689	3534	3650	3744	3672	3718
16	3647	3689	3534	3648	3743	3672	3718
17	3646	3691	3534	3648	3745	3673	3718
18	3646	3690	3534	3649	3743	3672	3718
19	3646	3689	3534	3648	3742	3672	3718
20	3648	3689	3534	3648	3743	3672	3718
