ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	27903	28037	27713	27622	27818	27828	27720
2	27904	28038	27713	27622	27818	27829	27720
3	27903	28037	27713	27622	27818	27830	27720
4	27903	28037	27714	27623	27819	27828	27720
5	27903	28037	27713	27622	27818	27830	27720
6	27903	28037	27713	27622	27818	27830	27720
7	27903	28037	27714	27624	27819	27828	27720
8	27903	28037	27713	27622	27818	27828	27720
9	27903	28037	27713	27622	27818	27830	27720
10	27903	28037	27714	27623	27819	27828	27720
11	27903	28037	27713	27622	27818	27828	27720
12	27903	28039	27713	27622	27818	27831	27720
13	27903	28037	27713	27622	27818	27828	27720
14	27903	28037	27713	27622	27818	27828	27720
15	27903	28037	27713	27622	27818	27830	27720
16	27905	28037	27713	27622	27818	27830	27720
17	27903	28037	27713	27622	27818	27828	27720
18	27903	28037	27713	27622	27818	27828	27720
19	27903	28037	27713	27622	27818	27828	27720
20	27903	28037	27713	27622	27818	27828	27720
