ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	8365	8490	8340	8333	8440	8369	8457
2	8366	8490	8341	8334	8440	8369	8457
3	8366	8490	8341	8335	8440	8369	8457
4	8367	8490	8341	8336	8441	8369	8457
5	8365	8490	8340	8333	8440	8370	8457
6	8366	8490	8341	8335	8440	8369	8457
7	8366	8491	8341	8336	8440	8369	8457
8	8368	8490	8342	8336	8441	8369	8457
9	8365	8490	8340	8333	8440	8369	8457
10	8365	8490	8340	8333	8440	8369	8457
11	8366	8490	8341	8335	8440	8369	8457
12	8365	8490	8340	8333	8440	8369	8457
13	8366	8490	8341	8334	8440	8369	8457
14	8369	8490	8341	8335	8440	8369	8457
15	8367	8490	8341	8336	8441	8369	8457
16	8365	8490	8340	8333	8440	8369	8457
17	8365	8490	8340	8333	8440	8369	8457
18	8365	8490	8340	8333	8440	8370	8457
19	8370	8492	8343	8336	8440	8370	8458
20	8369	8490	8341	8335	8440	8371	8457
