ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	6203	6287	6181	6196	6316	6173	6240
2	6203	6288	6181	6196	6316	6173	6240
3	6203	6288	6181	6196	6316	6174	6240
4	6203	6288	6181	6197	6316	6174	6240
5	6203	6287	6181	6196	6316	6173	6240
6	6203	6288	6181	6197	6316	6174	6240
7	6203	6287	6181	6196	6316	6173	6240
8	6203	6287	6181	6196	6316	6173	6240
9	6203	6287	6181	6196	6316	6173	6240
10	6203	6287	6181	6196	6316	6173	6240
11	6203	6287	6181	6196	6317	6173	6240
12	6204	6288	6181	6196	6316	6173	6240
13	6203	6288	6181	6197	6316	6174	6240
14	6203	6287	6181	6196	6316	6173	6240
15	6203	6287	6181	6196	6316	6173	6240
16	6203	6288	6181	6196	6316	6173	6240
17	6205	6288	6181	6198	6318	6173	6241
18	6203	6288	6181	6196	6316	6173	6240
19	6205	6288	6181	6198	6318	6173	6241
20	6203	6287	6181	6196	6316	6173	6240
