ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	17260	17397	17074	17102	17214	17210	17193
2	17260	17397	17074	17102	17215	17211	17193
3	17261	17397	17074	17103	17216	17210	17193
4	17260	17397	17074	17103	17216	17210	17193
5	17260	17397	17075	17104	17214	17210	17194
6	17260	17397	17074	17103	17216	17210	17193
7	17261	17397	17074	17103	17216	17210	17193
8	17260	17397	17074	17103	17216	17210	17193
9	17260	17397	17074	17103	17216	17210	17195
10	17260	17397	17075	17104	17214	17210	17194
11	17262	17398	17074	17103	17216	17210	17193
12	17260	17397	17074	17103	17216	17210	17193
13	17262	17397	17074	17105	17214	17210	17193
14	17261	17397	17074	17103	17216	17210	17193
15	17260	17397	17075	17104	17214	17210	17194
16	17260	17397	17074	17103	17216	17210	17193
17	17260	17397	17074	17102	17215	17211	17193
18	17262	17398	17074	17103	17216	17210	17193
19	17260	17397	17074	17102	17215	17211	17193
20	17262	17397	17074	17105	17214	17210	17193
