ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	23752	23974	23610	23566	23791	23766	23730
2	23752	23974	23610	23566	23791	23766	23730
3	23753	23974	23610	23566	23792	23766	23731
4	23752	23974	23610	23566	23791	23766	23730
5	23752	23974	23610	23566	23792	23766	23731
6	23753	23974	23610	23566	23792	23766	23731
7	23752	23974	23610	23566	23791	23766	23730
8	23752	23974	23610	23566	23791	23766	23730
9	23752	23974	23610	23566	23791	23766	23730
10	23752	23974	23610	23566	23791	23766	23730
11	23754	23974	23611	23567	23791	23767	23732
12	23753	23974	23610	23566	23792	23766	23731
13	23752	23974	23610	23566	23791	23766	23730
14	23752	23974	23610	23566	23791	23766	23730
15	23752	23974	23610	23566	23791	23766	23730
16	23753	23974	23610	23566	23792	23766	23731
17	23752	23974	23610	23566	23791	23766	23730
18	23752	23974	23611	23567	23791	23768	23733
19	23752	23974	23610	23566	23791	23766	23734
20	23752	23974	23610	23566	23791	23766	23730
