ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	19956	20170	19800	19804	20045	19927	19901
2	19957	20170	19801	19805	20046	19927	19902
3	19956	20171	19801	19805	20046	19927	19902
4	19956	20170	19800	19804	20047	19928	19901
5	19958	20170	19801	19804	20046	19927	19902
6	19958	20170	19801	19804	20046	19927	19902
7	19956	20170	19800	19804	20048	19928	19901
8	19956	20170	19800	19806	20045	19927	19901
9	19958	20170	19801	19804	20046	19927	19902
10	19956	20170	19800	19804	20047	19928	19901
11	19958	20170	19801	19804	20046	19927	19902
12	19958	20170	19801	19804	20046	19927	19902
13	19958	20170	19801	19804	20046	19927	19902
14	19958	20170	19801	19804	20046	19927	19902
15	19958	20170	19801	19804	20046	19927	19902
16	19958	20170	19801	19804	20046	19927	19902
17	19956	20170	19800	19804	20048	19928	19901
18	19956	20170	19800	19804	20047	19928	19901
19	19956	20170	19800	19804	20045	19929	19901
20	19956	20170	19800	19804	20045	19930	19901
